trade_date,Open,Close,High,Low,Volume,CPI,PPI,PMI,Close_Trend,Close_Seasonal,Close_Residual,Log_Return,Daily_PCT_Change,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Volume_outlier,Volume_corrected,Mean,EMA,Volatility,Long_Mean,Long_Volatility,CPI_Volatility,PPI_Volatility,PMI_Volatility,CPI_YoY,CPI_MoM,CPI_Trend,CPI_Cycle,CPI_12M_Mean,CPI_12M_Vol,PPI_YoY,PPI_MoM,PPI_Trend,PPI_Cycle,PPI_12M_Mean,PPI_12M_Vol,PMI_YoY,PMI_MoM,PMI_Trend,PMI_Cycle,PMI_12M_Mean,PMI_12M_Vol,lag_CPI,lag_PPI,lag_PMI,Lag_5,Lag_10,Lag_22,Return,Volatility_Spread,Vol_PMI_Corr,Trend_Inflation_Spread,High_Inflation,Economic_Expansion,PMI_Price_Corr,Stagflation_Risk
2006-03-17,1027.640,1024.02,1029.560,1021.080,15001924.0,100.50,103.00,52.1,1108.3024801587296,0.9848202431881876,0.9381951137284866,-0.003509391213611733,-0.35032404974600917,0.014717262638525908,-1.1287339246714498,0,False,15001924.0,1031.1029999999998,1024.0070190420881,15.52859674413244,950.4186666666667,68.60641377951028,0.40320554639504885,0.10080138659768986,1.0080138659874973,0.0,0,100.38778136559677,0.11221863440323432,99.87190082644628,0.6000308623453826,0,0,103.04540640074958,-0.045406400749584463,104.66859504132232,1.0464350116792918,0.0,0.0,52.344523454657946,-0.24452345465794423,53.76776859504132,2.058026080670322,99.70,103.20,54.1,1008.9,1041.68,1041.66,-0.35032404974600917,14.928565881787057,0.12397610736306235,850.0308853010699,0,0,0.09873831911477031,0
2006-03-20,1024.500,1037.66,1037.910,1019.650,15389912.0,100.50,103.00,52.1,1109.995496031746,0.9728420535331843,0.960929493783394,0.013232120423403878,1.3320052342727706,0.025862549363668386,-1.123811244805157,0,False,15389912.0,1031.904,1025.3073029428417,15.427628804391464,952.2497777777779,68.71228872932379,0.4059330107239982,0.1014832526799327,1.0148325268098903,0.0,0,100.40473466608105,0.09526533391894532,99.86652892561983,0.5884041442063164,0,0,103.04270680365865,-0.04270680365864621,104.65867768595042,1.0508379917447748,0.0,0.0,52.30136942903944,-0.20136942903943833,53.75785123966942,2.0602643373131357,99.70,103.20,54.1,1019.86,1038.87,1020.12,1.3320052342727706,14.839224660185147,0.12524712292411067,851.8450431116969,0,0,0.09023822910422681,0
2006-03-21,1037.950,1040.76,1047.050,1036.230,19077662.0,100.50,103.00,52.1,1111.716607142857,0.9713915339455559,0.9637451045196578,0.002983037402239991,0.29874910857119463,0.23962125319494998,-1.0770221361808643,0,False,19077662.0,1032.001,1026.7789883768567,15.479413119562674,954.0084444444444,68.93170151648323,0.40683810217253935,0.10170952554206847,1.0170952554312613,0.0,0,100.42058151811895,0.07941848188104927,99.8611570247934,0.5764927440606618,0,0,103.04021351262071,-0.040213512620709935,104.64876033057851,1.0551290025535973,0.0,0.0,52.260943745070946,-0.160943745070945,53.747933884297524,2.062452279787105,99.70,103.20,54.1,1018.27,1014.97,1020.37,0.29874910857119463,14.902920375502012,0.1265376682081467,853.5878629263254,0,0,0.08150060524994014,0
2006-03-22,1041.140,1047.67,1047.940,1036.710,18640575.0,100.50,103.00,52.1,1113.4556150793646,0.9726999306360862,0.9673256713548456,0.006617435313592022,0.6639378915408001,-0.022910931119337397,-1.0825677700012877,0,False,18640575.0,1032.4900000000002,1028.7686085314417,15.825840295301974,955.9316666666666,69.10513825430097,0.4059330107239878,0.10148325267992628,1.0148325268099008,0.0,0,100.43532963429863,0.06467036570137452,99.85578512396695,0.564278634074706,0,0,103.03791608281512,-0.037916082815115715,104.63884297520661,1.0593094047892295,0.0,0.0,52.2232495923307,-0.12324959233070132,53.73801652892562,2.0645900680530564,99.70,103.20,54.1,1028.96,1009.27,1021.64,0.6639378915408001,15.261561661227269,0.1279071178102579,855.496337032368,0,0,0.07208075652583296,0
2006-03-23,1047.350,1048.54,1049.320,1042.820,20467885.0,100.50,103.00,52.1,1115.1504166666664,0.9704249699417584,0.9689237222506525,0.0008300695540557261,0.08304141571295887,0.09802862840872661,-1.0593833876325651,0,False,20467885.0,1032.8484999999998,1030.6515981951138,16.11613257609584,957.8225555555557,69.28677097918174,0.40320554639502715,0.10080138659767697,1.008013865987518,0.0,0,100.44899224238065,0.051007757619345284,99.85041322314049,0.5517417110161607,0,0,103.03580127681622,-0.03580127681621548,104.62892561983472,1.063380502938473,0.0,0.0,52.18827898374802,-0.0882789837480189,53.72809917355372,2.0666778577507494,99.70,103.20,54.1,1027.62,1004.34,1038.82,0.08304141571295887,15.564390865079679,0.12928473235851548,857.373563313175,0,0,0.06266377593057512,0
2006-03-24,1049.120,1042.6,1051.760,1041.230,20098237.0,100.50,103.00,52.1,1116.8228373015868,0.972198379560692,0.9602372331441233,-0.005681127018006956,-0.5665019932477589,-0.018059902134490158,-1.0640733748672617,0,False,20098237.0,1032.5065,1031.7895412241505,15.815281509043656,959.6594444444444,69.31890784685756,0.3986183032979886,0.09965457582340292,0.9965457582449416,0.0,0,100.46158706112323,0.03841293887677466,99.84504132231405,0.5388594439740897,0,0,103.03385322413708,-0.0338532241370757,104.61900826446282,1.0673435477361792,0.0,0.0,52.15601537325275,-0.05601537325274819,53.71818181818182,2.0687158002588792,99.70,103.20,54.1,1024.02,1008.9,1037.89,-0.5665019932477589,15.276422065069566,0.13121514299130926,859.1978573833212,0,0,0.05407867770034463,0
2006-03-27,1042.630,1050.71,1050.710,1037.080,17134070.0,100.50,103.00,52.1,1118.4725793650791,0.9755794119380494,0.9629303998114268,0.00774853277998073,0.7778630347208937,-0.14748393105325608,-1.1016818710352623,0,False,17134070.0,1032.65,1033.5914896789934,15.973957094687893,961.5393333333334,69.47000404830773,0.3921060142828795,0.09802650356960618,0.9802650357071904,0.0,0,100.47313535148996,0.02686464851004189,99.8396694214876,0.5256064411023612,0,0,103.03205356809097,-0.03205356809097282,104.60909090909091,1.0711997384559204,0.0,0.0,52.126436084289764,-0.026436084289763073,53.708264462809915,2.0707040427530554,99.70,103.20,54.1,1037.66,1019.86,1041.37,0.7778630347208937,15.448350653585532,0.1347411452354551,861.0661979818434,0,0,0.04498326021726208,0
2006-03-28,1050.070,1055.98,1056.520,1048.640,22273999.0,100.50,103.00,52.1,1120.0906150793649,0.9824558577828083,0.9595983399755967,0.005003119578928605,0.5015656080174402,0.2999829579311861,-1.0364679339999014,0,False,22273999.0,1032.7985,1035.7237287571845,16.18559635015954,963.503,69.61545389664522,0.38357064118833234,0.09589266029594316,0.9589266029708438,0.0,0,100.48366104200964,0.016338957990356562,99.83429752066117,0.5119539113823772,0,0,103.03038160107288,-0.03038160107287524,104.59917355371901,1.0749502250577074,0.0,0.0,52.09951455034746,0.00048544965254393446,53.69834710743802,2.072642728261812,99.70,103.20,54.1,1040.76,1018.27,1049.44,0.5015656080174402,15.673642438777161,0.13842565787461475,863.0193389579904,0,0,0.035592410303567315,0
2006-03-29,1058.740,1065.29,1074.040,1057.680,30526345.0,100.50,103.00,52.1,1121.7258531746031,0.9815389072319995,0.9675504104813925,0.008777816853050086,0.8816454857099476,0.3704923395210711,-0.9317645475449502,0,False,30526345.0,1033.232,1038.539564113643,16.955005967801704,965.751,69.59922271375974,0.37287327975953893,0.09321831993871031,0.9321831993988813,0.0,0,100.49318992681164,0.006810073188361798,99.82892561983472,0.4978689885043455,0,0,103.02881438953543,-0.0288143895354267,104.58925619834712,1.0785961102028903,0.0,0.0,52.075222369075014,0.024777630924987193,53.68842975206612,2.074531995720695,99.70,103.20,54.1,1047.67,1028.96,1047.84,0.8816454857099476,16.457136979297356,0.1428113662121736,865.2578100731884,0,0,0.02616743454320627,0
2006-03-30,1065.840,1055.63,1067.990,1055.140,22012494.0,100.50,103.00,52.1,1123.4133134920633,0.9789446309418489,0.9598735593396249,-0.009109317464626213,-0.9067953327262845,-0.2789017486371198,-1.0397858340340131,0,False,22012494.0,1034.08,1040.1672246742485,17.651135046246196,967.8714444444444,69.39554885769621,0.3598211560870576,0.08995528902054536,0.8995528902176991,0.0,0,100.50174893467512,-0.0017489346751204948,99.82355371900826,0.48331387103223666,0,0,103.02732689009788,-0.02732689009788203,104.5793388429752,1.0821384511455086,0.0,0.0,52.053531171833384,0.046468828166617016,53.67851239669422,2.0763719800244895,99.70,103.20,54.1,1048.54,1027.62,1053.01,-0.9067953327262845,17.16782117521396,0.1468755205177835,867.3696955097693,0,0,0.01767866260379914,0
2006-03-31,1053.850,1061.09,1061.470,1050.220,22276190.0,100.50,103.00,52.1,1125.2034920634924,0.9797229459823985,0.962537970243508,0.005158936571345762,0.5172266798025626,0.011979378620160075,-1.036440135223684,0,False,22276190.0,1035.0504999999998,1042.1598699433678,18.59913905052644,970.0818888888888,69.15817933044579,0.34414645372167013,0.08603661342914072,0.8603661343042548,0.0,0,100.50936546730102,-0.0093654673010235,99.81818181818181,0.46824471383368654,0,0,103.02589205838018,-0.025892058380179606,104.56942148760332,1.0855782615085843,0.0,0.0,52.03441431065234,0.06558568934766384,53.66859504132231,2.0781628120776183,100.50,103.00,52.1,1042.6,1024.02,1056.62,0.5172266798025626,18.13089433669275,0.15028254544482209,869.5725234215878,0,0,0.009300203519258043,0
2006-04-03,1061.960,1079.32,1079.370,1061.960,27729761.0,100.50,103.00,52.1,1127.058015873016,0.9815388492786521,0.9756554141687204,0.017034531535974545,1.7180446521972703,0.24481614674681795,-0.9672467989320992,0,False,27729761.0,1037.0729999999999,1045.6989299487614,21.07133425695156,972.5561111111111,69.03727444094734,0.3254704817379914,0.08136762043314556,0.8136762043450873,1.4127144298688195,0,100.51606680493651,-0.016066804936514245,99.82396694214877,0.4679831882266774,-2.462121212121212121212121210,0,103.02448095230166,-0.024480952301658476,104.55867768595041,1.0881991992931819,-10.017271157167528,0.0,52.01784836456361,0.08215163543638937,53.64462809917355,2.062546885199721,100.50,103.00,52.1,1050.71,1037.66,1038.67,1.7180446521972703,20.60335106872488,0.15271847609122527,872.0400443061747,0,0,0.0005393000779033704,0
2006-04-04,1080.860,1089.37,1089.370,1076.200,31148757.0,100.50,103.00,52.1,1128.9232738095238,0.9829321270474223,0.9817195834514069,0.009268334287370741,0.9311418300411267,0.12329698766606745,-0.9238675635636436,0,False,31148757.0,1040.7930000000001,1049.8580794774507,23.40230197853378,975.07,69.12676705586252,0.30323921743155585,0.07580980435643495,0.7580980435790334,1.4127144298688195,0,100.52187957744904,-0.021879577449041676,99.8297520661157,0.4676496592898186,-2.462121212121212121212121210,0,103.02306283172193,-0.02306283172192991,104.54793388429754,1.090707576006257,-10.017271157167528,0.0,52.00381446716068,0.0961855328393213,53.6206611570248,2.0465299993491612,100.50,103.00,52.1,1055.98,1040.76,1041.68,0.9311418300411267,22.934652319243963,0.15342305072952744,874.548120422551,0,0,-0.008533591091900812,0
2006-04-05,1091.180,1099.97,1100.560,1089.550,32936914.0,100.50,103.00,52.1,1130.820257936508,0.9883602931481492,0.9841741891184111,0.009683359211251746,0.9730394631759731,0.05740700985275282,-0.9011799431690157,0,False,32936914.0,1045.328,1054.630643336741,25.65210601797895,977.7067777777778,69.3165391491306,0.2765967229133929,0.06914918072675155,0.6914918072836708,1.4127144298688195,0,100.52682929895576,-0.026829298955760805,99.83553719008265,0.46724397283049474,-2.462121212121212121212121210,0,103.02160525643455,-0.021605256434554576,104.53719008264463,1.093104166539204,-10.017271157167528,0.0,51.99229945701172,0.10770054298828313,53.59669421487604,2.030102664219073,100.50,103.00,52.1,1065.29,1047.67,1038.87,0.9730394631759731,25.184862045148456,0.15256494171503288,877.1799484788221,0,0,-0.01734237835835102,0
2006-04-06,1102.540,1103.24,1109.680,1097.320,36167049.0,100.50,103.00,52.1,1132.7839484126985,0.9913389814063975,0.9824279946323962,0.0029683982925848536,0.29728083493185675,0.09807035959713772,-0.8601969217098253,0,False,36167049.0,1050.273,1059.260105876099,26.839977468806488,980.1623333333333,69.80934371397035,0.24410286130346395,0.06102571532405328,0.6102571532589082,1.4127144298688195,0,100.53093996415862,-0.03093996415861966,99.84132231404959,0.46676594070307625,-2.462121212121212121212121210,0,103.02007418464748,-0.020074184647484117,104.52644628099173,1.0953897046193615,-10.017271157167528,0.0,51.98329685223575,0.11670314776424817,53.57272727272728,2.013254832540324,100.50,103.00,52.1,1055.63,1048.54,1014.97,0.29728083493185675,26.37321152810341,0.15005297923610028,879.6313933691747,0,0,-0.025840490519817082,0
2006-04-07,1102.940,1103.15,1105.100,1091.890,32570860.0,100.50,103.00,52.1,1134.787876984127,0.9980927227815868,0.9739776533435429,-8.158122548582831e-05,-0.00815778978281445,-0.09943274608885011,-0.9058243307680549,0,False,32570860.0,1054.9855000000002,1063.440095792661,27.460404312386093,982.5987777777777,70.23613038065885,0.20296650536192531,0.05074162633829694,0.5074162634051507,1.4127144298688195,0,100.53423370461381,-0.034233704613811256,99.84710743801652,0.46621534036954865,-2.462121212121212121212121210,0,103.01843407420364,-0.01843407420363974,104.51570247933886,1.0975648840044112,-10.017271157167528,0.0,51.97680765015619,0.12319234984381211,53.54876033057851,1.995975856233951,100.50,103.00,52.1,1061.09,1042.6,1009.27,-0.00815778978281445,26.994188972016545,0.1465055316933549,882.0645440731639,0,0,-0.034168827780503556,0
2006-04-10,1104.320,1117.91,1118.080,1100.690,32067520.0,100.50,103.00,52.1,1136.7687103174608,0.9987585868115212,0.9846325844638477,0.013291146825838625,1.3379866745229618,-0.015453690814427379,-0.9122105635481922,0,False,32067520.0,1059.8880000000001,1068.6277057171694,29.533570657629166,985.3575555555557,70.62379303232112,0.1460593486679683,0.0365148371639494,0.3651483716704392,1.4127144298688195,0,100.53673050326893,-0.03673050326892735,99.85289256198348,0.465591914376553,-2.462121212121212121212121210,0,103.0166479889053,-0.016647988905305056,104.50495867768595,1.0996303595963246,-10.017271157167528,0.0,51.97284095248169,0.12715904751831175,53.52479338842975,1.978254437890897,100.50,103.00,52.1,1079.32,1050.71,1004.34,1.3379866745229618,29.067978743252613,0.14245275039756067,884.8208250522868,0,0,-0.042719491059304955,0
2006-04-11,1120.160,1123.31,1126.090,1112.010,35607520.0,100.50,103.00,52.1,1138.8110714285715,0.9981891889458044,0.98817777632798,0.00481881336899448,0.4830442522206546,0.11039207272654705,-0.8672960643196664,0,False,35607520.0,1065.1399999999999,1073.8355432679152,31.044133440189924,988.1028888888889,71.1345322396498,0.0,0.0,0.0,1.4127144298688195,0,100.53844796573088,-0.038447965730881606,99.85867768595041,0.4648953697459415,-2.462121212121212121212121210,0,103.01467771241074,-0.014677712410744448,104.49421487603307,1.1015867484792417,-10.017271157167528,0.0,51.971414415945205,0.1285855840547967,53.500826446280996,1.960078576956928,100.50,103.00,52.1,1089.37,1055.98,1008.9,0.4830442522206546,30.57923807044398,0.13728471188216307,887.5644409231579,0,0,-0.05106749808700154,0
2006-04-12,1123.780,1117.07,1123.780,1116.150,30333845.0,100.50,103.00,52.1,1140.9321825396828,0.9939314585345638,0.9850632601524482,-0.005570497983221187,-0.555501152842941,-0.14810565296319433,-0.9342069320368969,0,False,30333845.0,1069.5455,1077.9531105757328,31.880195217484754,990.7204444444445,71.50079697695364,0.0,0.0,0.0,1.4127144298688195,0,100.53940114687724,-0.03940114687723906,99.86446280991736,0.46412537727544134,-2.462121212121212121212121210,0,103.01248387226786,-0.012483872267864626,104.48347107438016,1.1034346308853074,-10.017271157167528,0.0,51.97255452776908,0.1274454722309244,53.476859504132236,1.9414355098998926,100.50,103.00,52.1,1099.97,1065.29,1019.86,-0.555501152842941,31.416069840209314,0.1312647360813472,890.1810432975673,0,1,-0.058725028064727985,0
2006-04-13,1116.840,1093.93,1122.390,1093.510,33824146.0,100.50,103.00,52.1,1143.0350992063493,0.9938030947573295,0.9630073931795493,-0.02093246940598879,-2.071490595933989,0.11506292723523837,-0.8899229993894893,0,False,33824146.0,1072.8609999999999,1079.4747190923297,30.717383711913484,993.0518888888889,71.40606144438101,0.0,0.0,0.0,1.4127144298688195,0,100.53960243158785,-0.03960243158785204,99.8702479338843,0.46328157074546883,-2.462121212121212121212121210,0,103.01002607673891,-0.010026076738910206,104.47272727272728,1.105174551092144,-10.017271157167528,0.0,51.9762967047301,0.1237032952698982,53.452892561983475,1.9223116435165521,100.50,103.00,52.1,1103.24,1055.63,1018.27,-2.071490595933989,30.254102141168016,0.12471267464725115,892.5122864573011,0,1,-0.06486460034850874,0
2006-04-14,1091.690,1118.61,1118.670,1091.670,33527962.0,100.50,103.00,52.1,1145.0500396825394,0.9919521860308644,0.9848350406121443,0.022310126533635802,2.2560858555848995,-0.008756584719093907,-0.8936808965757892,0,False,33527962.0,1077.5904999999998,1083.201888702584,30.0768838452682,995.7012222222222,71.59391496689578,0.0,0.0,0.0,1.4127144298688195,0,100.53906146855182,-0.039061468551821577,99.87603305785125,0.4623635460275495,-2.462121212121212121212121210,0,103.00726306715055,-0.007263067150546476,104.46198347107439,1.1068070182553278,-10.017271157167528,0.0,51.98268521398505,0.11731478601495127,53.42892561983471,1.9026924803926282,100.50,103.00,52.1,1103.15,1061.09,1028.96,2.2560858555848995,29.61452029924065,0.1183914733540679,895.1621607536704,0,1,-0.07171205136785079,0
2006-04-17,1120.190,1124.41,1129.150,1114.530,35704548.0,100.50,103.00,52.1,1147.081884920635,0.9955752004069208,0.9845917856930698,0.005171610531348711,0.518500639186148,0.06491852979313206,-0.8660650010340322,0,False,35704548.0,1081.9279999999999,1087.1264707309094,30.269928207444565,998.5134444444445,71.62380580271744,0.0,0.0,0.0,1.4127144298688195,0,100.53778515628933,-0.03778515628933121,99.88181818181819,0.4613708600891627,-2.462121212121212121212121210,0,103.00415288857411,-0.004152888574111557,104.4512396694215,1.1083325071789505,-10.017271157167528,0.0,51.99177291319731,0.10822708680269244,53.40495867768595,1.8825625353571358,100.50,103.00,52.1,1117.91,1079.32,1027.62,0.518500639186148,29.808557347355404,0.11217640019474877,897.9756592881552,0,1,-0.08392509352226309,0
2006-04-18,1127.510,1131.28,1135.450,1119.270,32317223.0,100.50,103.00,52.1,1149.1847222222223,0.9975992875574572,0.9867886265591751,0.006091281374532775,0.6109870954544849,-0.09487096713841614,-0.9090424038869321,0,False,32317223.0,1086.4540000000002,1091.331568756537,30.556440168794154,1001.374,71.72919089545633,0.0,0.0,0.0,1.4127144298688195,0,100.5357776807186,-0.03577768071859566,99.88760330578512,0.4603030298891378,-2.462121212121212121212121210,0,103.00065308170122,-0.0006530817012162515,104.4404958677686,1.1097514590270685,-10.017271157167528,0.0,52.00362080689041,0.0963791931095912,53.380991735537194,1.8619052415636557,100.50,103.00,52.1,1123.31,1089.37,1024.02,0.6109870954544849,30.096137138905018,0.09438157048884044,900.8382223192814,0,1,-0.09412380082729874,0
2006-04-19,1135.610,1138.24,1140.410,1125.200,34322898.0,100.50,103.00,52.1,1151.2873214285714,0.9997707426811929,0.9888939003308357,0.0061334747605694484,0.6152323032317497,0.062062108492428436,-0.883594977830386,0,False,34322898.0,1090.9825,1095.7990383987717,31.210380843046927,1004.3203333333333,71.84572609636962,0.0,0.0,0.0,0.0,0,100.53304060378863,-0.033040603788634826,99.89338842975206,0.4591595311569719,0,0,102.9967208988285,0.0032791011715005425,104.4297520661157,1.1110642819786067,0.0,0.0,52.018297415357814,0.08170258464218705,53.35702479338843,1.840702844578243,100.50,103.00,52.1,1117.07,1099.97,1037.66,0.6152323032317497,30.751221311889957,0.07683974948159387,903.7872927295447,0,1,-0.10343257445901018,0
2006-04-20,1139.640,1134.38,1142.540,1127.090,37885651.0,100.50,103.00,52.1,1153.380892857143,1.0006693290889233,0.9828680545624837,-0.0033969636030900556,-0.3391200449817222,0.10380105432822129,-0.8383917950987679,0,False,37885651.0,1095.2745,1099.4734156941267,30.967913356104187,1007.2585555555556,71.69547047515724,0.0,0.0,0.0,0.0,0,100.52957300288733,-0.029573002887332223,99.89917355371902,0.4579397970486107,0,0,102.9923135468997,0.007686453100305357,104.41900826446282,1.1122713518280365,0.0,0.0,52.0358779518925,0.06412204810749955,53.33305785123967,1.8189362825450888,100.50,103.00,52.1,1093.93,1103.24,1040.76,-0.3391200449817222,30.509973559055577,0.06160728685964835,906.7289825526683,0,1,-0.11456376910083375,0
2006-04-21,1133.200,1149.16,1152.890,1127.650,40772910.0,100.50,103.00,52.1,1155.4919246031745,0.9937907015426374,1.0007340042218837,0.012944994520225609,1.3029143673195964,0.0762098294153637,-0.8017590854580747,0,False,40772910.0,1100.6025,1104.2054713423051,30.5928388378306,1010.4757777777778,71.49179104251675,0.0,0.0,0.0,0.0,0,100.52537166091625,-0.02537166091624954,99.90495867768595,0.45664321667032154,0,0,102.9873884605739,0.01261153942610349,104.40826446280992,1.1133730125339392,0.0,0.0,52.05644330357808,0.04355669642192339,53.309090909090905,1.7965850501225238,100.50,103.00,52.1,1118.61,1103.15,1047.67,1.3029143673195964,30.13619562116028,0.050717743230717774,909.9504061168616,0,1,-0.12710159325679177,0
2006-04-24,1156.910,1142.7,1160.580,1135.750,45936219.0,100.50,103.00,52.1,1157.6908531746033,0.9976798115572793,0.9893465444303533,-0.005637357524557842,-0.5621497441609558,0.126635773605563,-0.7362485097244194,0,False,45936219.0,1105.202,1107.8716169287522,29.595824669948062,1013.5493333333334,71.1596304851738,0.0,0.0,0.0,0.0,0,100.52043130709615,-0.020431307096146156,99.9107438016529,0.455269133461271,0,0,102.98190360829167,0.01809639170832611,104.39752066115703,1.1143695767173611,0.0,0.0,52.08007881041814,0.01992118958186495,53.28512396694215,1.773627043414947,100.50,103.00,52.1,1124.41,1117.91,1048.54,-0.5621497441609558,29.14055553648679,0.042188799525708184,913.0289020262372,0,1,-0.14159184139078346,0
2006-04-25,1139.490,1141.93,1149.540,1123.100,38611125.0,100.50,103.00,52.1,1159.9604761904761,0.9934980638449061,0.9908987166137476,-0.0006740697873663174,-0.06738426533647868,-0.15946227529087664,-0.8291871901797523,0,False,38611125.0,1109.4995000000001,1111.1152724593474,28.283447358362118,1016.5281111111111,70.8561602928648,0.0,0.0,0.0,0.0,0,100.51474490872691,-0.014744908726910921,99.91652892561983,0.45381684342430256,0,0,102.97581783429496,0.02418216570504228,104.38677685950414,1.115261326111671,0.0,0.0,52.10687283718687,-0.006872837186868708,53.26115702479339,1.7500383825465757,100.50,103.00,52.1,1131.28,1123.31,1042.6,-0.06738426533647868,27.829630514937815,0.036452513716638955,916.0133662023842,0,1,-0.15489436622921596,0
2006-04-26,1142.900,1155.73,1162.020,1142.070,41824301.0,100.50,103.00,52.1,1162.2580158730157,0.9932497131989358,1.0011413243865448,0.012012365572858156,1.2084803797080435,0.08321891682772775,-0.7884193396223745,0,False,41824301.0,1114.0215,1115.3642941298856,28.072203947556847,1019.6577777777777,70.71317798737105,0.0,0.0,0.0,0.0,0,100.50830401426771,-0.008304014267707771,99.92231404958677,0.452285593193153,0,0,102.9690912395196,0.030908760480400588,104.37603305785125,1.1160485119654504,0.0,0.0,52.13691513207442,-0.03691513207441943,53.23719008264463,1.7257932077986384,100.50,103.00,52.1,1138.24,1117.07,1050.71,1.2084803797080435,27.619918354363694,0.03527505869926622,919.1494737635101,0,1,-0.16615006534418036,0
2006-04-27,1157.380,1155.27,1159.900,1145.260,31980451.0,100.50,103.00,52.1,1164.5780555555552,0.9866896762551648,1.0053894165583825,-0.00039809606756827337,-0.03980168378427962,-0.2353619729353038,-0.9133152699135393,0,False,31980451.0,1119.0035000000003,1119.164837546087,25.923357741204597,1022.6345555555556,70.72036477295939,0.0,0.0,0.0,0.0,0,100.50109914822568,-0.0010991482256770269,99.92809917355373,0.4506745779229503,0,0,102.9616856042185,0.03831439578149798,104.36528925619835,1.1167313553997802,0.0,0.0,52.170294965990564,-0.07029496599056273,53.21322314049587,1.700863444320527,100.50,103.00,52.1,1134.38,1093.93,1055.98,-0.03980168378427962,25.472683163281648,0.037043296977767,922.13345640733,0,1,-0.17997262974378886,0
2006-04-28,1143.590,1172.35,1173.880,1133.190,40801858.0,100.50,103.00,52.1,1166.942857142857,0.9870732257360659,1.0177903429557984,0.01467619849615317,1.4784422689068322,0.27583747959026583,-0.8013918015813326,0,False,40801858.0,1124.5665000000001,1124.2300911131263,24.752804471615544,1025.7882222222222,71.0004608717082,0.0,0.0,0.0,0.0,0,100.49312025844037,0.006879741559629338,99.93388429752066,0.4489829389892665,0,0,102.95356485508626,0.0464351449137439,104.35454545454547,1.117310047721117,0.0,0.0,52.20709904629426,-0.10709904629425893,53.1892561983471,1.6752185292707786,100.50,103.00,52.1,1149.16,1118.61,1065.29,1.4784422689068322,24.303821532626277,0.04004696764350252,925.2951019637818,0,1,-0.19204623997144435,0
2006-05-08,1179.580,1218.44,1218.860,1179.580,44912821.0,100.50,103.00,52.1,1169.3494642857145,0.9935245880908476,1.0487722974938185,0.03856107061622277,3.9314197978419507,0.10075430878662428,-0.7492330884479999,0,False,44912821.0,1131.5225,1133.2024633880667,30.295557060913385,1029.4475555555555,72.35063630496138,0.0,0.0,0.0,1.4127144298688195,0,100.48435721642167,0.015642783578329045,99.93966942148761,0.4472097614792328,-2.462121212121212121212121210,0,102.94469557953947,0.05530442046052997,104.34380165289257,1.117784750690803,-10.017271157167528,0.0,52.24740919874963,-0.147409198749628,53.16528925619835,1.6488250937691076,100.50,103.00,52.1,1142.7,1124.41,1055.63,3.9314197978419507,29.848347299434153,0.04407654473182524,928.9631983391338,0,1,-0.2024840486502225,0
2006-05-09,1226.310,1251.61,1252.760,1222.680,55993861.0,100.50,103.00,52.1,1171.7569047619047,0.9961450544828981,1.0722817633184296,0.026859370552931812,2.7223334755917206,0.24672331314926765,-0.6086400481849312,0,False,55993861.0,1139.6345,1144.4793716368224,38.91061165975538,1033.374888888889,74.6986188408397,0.0,0.0,0.0,1.4127144298688195,0,100.47480037143926,0.02519962856074187,99.94545454545455,0.4453540714562382,-2.462121212121212121212121210,0,102.93504758965753,0.06495241034247101,104.33305785123967,1.1181555967520962,-10.017271157167528,0.0,52.29129981168701,-0.19129981168700994,53.14132231404959,1.6216465901415003,100.50,103.00,52.1,1141.93,1131.28,1061.09,2.7223334755917206,38.465257588299146,0.04625704566244423,932.9000885174497,0,1,-0.21135356834683106,0
2006-05-10,1257.980,1265.93,1273.680,1243.470,55667043.0,100.50,103.00,52.1,1174.242599206349,0.9978634262911,1.080390495873576,0.011376307380465035,1.1441263652415712,-0.005836675559843907,-0.6127866207298093,0,False,55667043.0,1147.9325000000001,1156.0460981476012,46.88553978348649,1037.4804444444444,77.19962593655511,0.0,0.0,0.0,1.4127144298688195,0,100.46444115906723,0.03555884093276518,99.9512396694215,0.4434148329774804,-2.462121212121212121212121210,0,102.92459453810456,0.07540546189544273,104.32231404958678,1.118422689215474,-10.017271157167528,0.0,52.33883503668682,-0.23883503668681527,53.117355371900835,1.5936428524725026,100.50,103.00,52.1,1155.73,1138.24,1079.32,1.1441263652415712,46.44212495050901,0.0453490823909651,937.0160032853771,0,1,-0.220161308318765,0
2006-05-11,1267.220,1255.04,1294.870,1254.350,61133725.0,100.50,103.00,52.1,1176.7765277777776,0.9944590085584838,1.0724490876413386,-0.008639585348437721,-0.8602371379144214,0.09820320436276808,-0.5434269358508275,0,False,61133725.0,1155.5225,1165.4740888002107,51.34468556263353,1041.396888888889,79.19317764629612,0.0,0.0,0.0,1.4127144298688195,0,100.45327276485389,0.04672723514610766,99.95702479338844,0.4413909448410882,-2.462121212121212121212121210,0,102.91331458812869,0.08668541187131495,104.31157024793389,1.1185861024028103,-10.017271157167528,0.0,52.39006574062032,-0.29006574062032087,53.09338842975207,1.5647695752410724,100.50,103.00,52.1,1155.27,1134.38,1089.37,-0.8602371379144214,50.90329461779244,0.04150254644528725,940.9436161240351,0,1,-0.22709595211945108,0
